A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
-1.0421,-0.994321,0.12418,0.124179,-0.011847,0.220494,0.004868,0.059142,1.097927,0.266854,-0.802011,-1.00697,1.00697,-0.775865,-0.635908,0.853389,0.725206,0.433454,-0.846833,-0.996833,-1.306792,1.164789,1.334101,0.902756,-0.782812,0.742408,1.455624,3
-1.195438,-0.92378,0.130205,0.130213,1.056722,0.611938,0.122135,1.141561,-1.642265,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.370194,-0.652919,2.032095,0.040553,-1.628483,-1.306792,1.805532,-1.133477,1.086621,-1.582799,-0.408617,1.455624,3
-1.195438,-0.92378,0.182934,0.18294,1.09654,0.593298,0.131707,1.195853,-1.67832,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.072492,-0.724131,2.032095,0.091516,-1.83493,-1.306792,1.818869,-1.133477,1.055623,-1.624137,-0.37462,1.455624,3
-1.199948,-0.916953,0.262027,0.26203,1.133797,0.615666,0.162819,1.241414,-1.5341,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,-0.183991,-0.860892,2.113345,0.111186,-2.217053,-1.306792,1.831143,1.920339,1.0119,-1.70376,-0.361438,1.455624,3
-1.195438,-0.910127,0.27622,0.276226,1.02063,0.649219,0.153246,1.095197,-1.60621,-0.232843,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.431262,-0.777945,2.128716,0.037424,-2.001095,-1.306792,1.792904,-1.131212,1.055623,-1.655375,-0.431512,1.455624,3
-1.199948,-0.926055,0.320836,0.320842,1.01411,0.563474,0.129314,1.09975,-1.642265,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.393095,-0.709565,2.049663,0.194337,-1.774506,-1.306792,1.790661,1.905238,1.066064,-1.615916,-0.390578,1.455624,3
-1.199948,-0.92378,0.333004,0.33301,1.028314,0.664131,0.162819,1.120483,-1.570155,-0.288364,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,0.377065,-0.718871,2.069426,-0.062715,-2.031866,-1.306792,-2.240743,-1.132722,1.066064,-1.621083,-0.373233,1.455624,3
-1.195438,-0.919229,0.345175,0.345179,0.997111,0.727508,0.136494,1.074039,-1.750431,-0.343886,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.279357,-0.789275,2.069426,-0.21024,-1.953539,-1.306792,1.784642,-1.132722,1.034088,-1.661952,-0.414861,1.455624,3
-0.999256,-0.976117,0.379706,0.379722,0.061968,0.548562,0.158033,0.156215,1.133982,0.266854,-0.786462,-1.00697,1.00697,-0.775865,-0.532847,1.32895,0.560527,0.253387,-1.676551,-1.321889,0.962991,1.246225,1.22537,1.232472,0.487161,0.731307,1.455624,3
-1.195438,-0.935157,0.391816,0.391822,0.891861,0.615666,0.189144,0.947293,-1.714376,-0.343886,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.65721,-0.627428,1.955237,-0.050197,-2.168378,-1.306792,1.745695,1.881981,1.076506,-1.568002,-0.455796,1.455624,3
-1.199948,-0.914678,0.418181,0.418184,1.011781,0.563474,0.124528,1.095703,-1.389879,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.200733,-0.869389,2.128716,0.279276,-1.940112,-1.306792,1.789835,-1.131212,1.0119,-1.708457,-0.396128,1.455624,3
-1.195438,-0.92378,0.44049,0.440493,0.849947,0.682771,0.181965,0.926538,-1.498045,-0.288364,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.60454,-0.794939,2.032095,-0.137818,-2.299296,-1.306792,1.72929,-1.133477,1.023157,-1.66524,-0.356581,1.455624,3
-1.199948,-0.928331,0.456714,0.456715,0.913284,0.600754,0.117348,1.021684,-1.209603,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.144246,-0.88962,2.032095,0.070952,-2.008368,-1.306792,1.753838,-1.133477,0.977314,-1.720201,-0.264305,1.455624,3
-1.195438,-0.919229,0.523638,0.523639,0.973593,0.485185,0.114955,1.05959,-1.353824,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.148062,-0.859273,2.065034,0.466588,-1.903186,-1.306792,1.776263,-1.132722,1.000643,-1.702585,-0.373926,1.455624,3
-1.195438,-0.910127,0.598674,0.598675,1.032273,0.60821,0.155639,1.125762,-1.60621,-0.232843,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.070965,-0.892047,2.128716,0.147844,-2.207542,-1.306792,1.797035,-1.131212,1.000643,-1.72161,-0.370457,1.455624,3
-1.204458,-0.92378,0.629091,0.629095,1.021328,0.790884,0.241795,1.11133,-1.60621,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.031408,0.383171,-0.760142,2.097973,-0.314848,-2.514135,-1.306792,-2.240979,-1.131967,1.055623,-1.645041,-0.378089,1.455624,3
-1.199948,-0.914678,0.655459,0.655458,0.920269,0.787156,0.158033,0.996824,-1.461989,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.269434,-0.937769,2.128716,-0.279532,-2.298177,-1.306792,1.756553,-1.131212,0.977314,-1.748151,-0.387109,1.455624,3
-0.951902,-0.98977,0.663606,0.663578,-0.390003,-0.256695,-0.148297,-0.445439,0.881596,0.211332,-0.786462,-1.00697,1.00697,-0.775865,-0.41788,0.959493,-0.643208,-0.183604,0.805449,-0.821157,-1.306792,0.072966,0.842095,-0.053761,-1.577162,0.577282,0.616475,3
-1.204458,-0.92378,0.673706,0.67371,1.055325,0.60821,0.122135,1.145191,-1.714376,-0.621495,-0.802011,-1.00697,1.00697,-0.775865,-1.031036,0.409125,-0.714016,2.102365,0.115657,-1.670444,-1.306792,1.804942,-1.131967,1.076506,-1.618265,-0.391272,1.455624,3
-1.199948,-0.914678,0.6879,0.687906,1.060914,0.611938,0.143673,1.147679,-1.498045,-0.621495,-0.786462,-1.00697,1.00697,-0.775865,-1.020618,0.661027,-0.64078,2.128716,0.137562,-1.695061,-1.306792,1.806948,-1.131212,1.116313,-1.575752,-0.40376,1.455624,3
-1.199948,-0.921504,0.700073,0.700079,1.021794,0.813252,0.220256,1.124746,-1.570155,0.211332,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,0.696141,-0.612052,2.084798,-0.37207,-2.217612,-1.306792,1.793376,1.912939,1.116313,-1.559076,-0.333686,1.455624,3
-1.199948,-0.919229,0.706157,0.706158,0.998509,0.682771,0.131707,1.064224,-1.5341,-0.343886,-0.802011,-1.00697,1.00697,-0.775865,-1.020246,0.322867,-0.806673,2.102365,-0.077467,-1.916054,-1.306792,1.785114,-1.131967,1.034088,-1.672051,-0.455102,1.455624,3
-1.195438,-0.914678,0.762937,0.76294,1.189682,0.522465,0.131707,1.309952,-1.60621,-0.177321,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.044248,-0.714016,2.102365,0.374944,-1.753806,-1.306792,1.849082,-1.131967,1.076506,-1.618265,-0.341318,1.455624,3
-1.195438,-0.921504,1.541662,1.541661,0.98803,0.641763,0.14846,1.098103,-1.317769,-0.288364,-0.802011,-1.00697,1.00697,-0.775865,-1.009085,0.635837,-0.639162,2.051859,-0.022033,-1.811432,-1.306792,-2.242159,1.905238,1.096736,-1.574813,-0.293445,1.455624,3
-1.195438,-0.9033,1.547746,1.547743,1.024588,0.660403,0.184358,1.128632,-1.498045,-0.343886,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,0.546526,-0.780778,2.179223,0.054859,-2.173413,-1.306792,1.79432,1.935139,1.066064,-1.657019,-0.33091,1.455624,3
-1.195438,-0.92378,1.582226,1.582218,0.996879,0.574658,0.146067,1.105215,-1.389879,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.009457,-0.200021,-0.913492,2.032095,0.144715,-2.259014,-1.306792,1.784524,-1.133477,0.965404,-1.734059,-0.303852,1.455624,3
-1.10073,-0.946535,3.431769,3.431743,0.363514,0.168302,0.007261,0.414369,-0.632721,-0.177321,-0.770913,-1.00697,1.00697,-0.775865,-0.779895,-0.051169,-0.643208,1.188856,0.659265,-1.363291,-1.306792,1.48699,1.663765,0.833909,-1.577162,-0.16856,1.455624,3
-1.134554,-0.937433,3.488554,3.488529,0.58263,0.250318,0.040766,0.665691,-0.596666,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-0.861749,-0.116053,-0.755287,1.498483,0.717381,-1.585962,-1.306792,1.610441,1.760868,0.889542,-1.642222,-0.173416,1.455624,3
-1.285637,-0.83731,-0.877605,-0.877559,3.203175,3.098541,1.091381,3.783839,-2.219148,0.544463,-0.630974,-1.00697,1.00697,-0.775865,-1.228972,0.570953,-0.310613,3.235468,-1.548696,-3.274465,-1.306792,2.261216,2.147918,1.485999,-1.384094,-0.027717,1.455624,3
-0.762485,-0.621136,-0.887131,-0.887129,0.336736,0.213038,0.024013,0.145959,-1.786486,-1.509844,1.639157,-1.00697,1.00697,-0.775865,-0.196132,-0.271011,-0.575232,0.740885,0.23323,-1.66373,-1.306792,1.469641,1.623898,0.819226,-1.537703,-1.723379,1.455624,3
-0.72415,-0.557421,1.131151,1.131177,0.982674,0.775972,0.272906,1.059925,-1.60621,0.211332,1.608059,-1.00697,1.00697,-0.775865,-0.117628,1.113688,1.407795,0.888012,-1.010899,-1.34203,-1.306792,1.779449,1.68536,1.425962,-0.386576,-0.408617,1.455624,3
-0.744445,-0.587003,1.17785,1.177891,1.207612,1.417195,0.502653,1.406976,-1.498045,0.544463,1.608059,-1.00697,1.00697,-0.775865,-0.15781,1.204525,1.154505,0.83531,-1.64794,-1.897032,0.962991,-2.234842,1.663765,-1.573944,0.142364,-0.104036,1.455624,3
-0.354336,-0.409513,0.706818,0.706792,-0.379757,-0.308888,-0.15787,-0.436955,0.088383,0.211332,-0.786462,-1.00697,1.00697,-0.775865,1.034272,-0.756496,0.388161,-0.343908,0.970409,0.714608,-1.306792,-2.403613,0.61361,0.040863,-0.978463,0.176956,0.167056,3
0.971583,0.930768,-0.85464,-0.854661,-0.426561,-0.301432,-0.177015,-0.49306,1.061872,0.100288,-0.770913,1.50851,-1.50851,0.425854,0.587799,1.767107,-1.176493,-0.328536,0.876082,-0.199578,-1.306792,-0.573796,0.64034,-1.78569,-1.886728,0.51137,-1.002838,4
1.539834,1.458689,-0.181515,-0.181542,-0.438204,-0.398361,-0.186588,-0.507817,1.097927,0.599984,-0.786462,-1.00697,1.00697,-0.575579,-0.691717,0.807588,1.736749,-0.651339,1.741116,1.04358,-0.1719,-1.415531,-1.365134,-1.809525,-0.195622,0.874925,-1.577602,4
0.407842,0.320929,-0.155505,-0.155533,-0.437505,-0.390905,-0.191375,-0.506838,1.386368,0.599984,-0.770913,-1.00697,1.00697,-0.575579,2.054089,-0.980918,-0.575232,-0.6184,1.741116,1.04358,-1.306792,-1.301168,-1.343071,-1.845727,-1.537703,0.922103,-1.588486,4
0.452941,0.361888,-0.122642,-0.12267,-0.438437,-0.398361,-0.191375,-0.50814,0.953706,0.266854,-0.786462,-1.00697,1.00697,-0.575579,1.94954,-1.125952,0.118281,-0.651339,1.741116,1.04358,-1.306792,-1.460143,-1.365134,-1.845727,-1.135125,0.861742,-1.604637,4
-0.329532,-0.427717,-0.118118,-0.118145,-0.43704,-0.394633,-0.186588,-0.506198,1.350313,0.100288,-0.786462,-1.00697,1.00697,-0.575579,1.094545,-0.719092,1.736749,-0.651339,0.995891,1.04358,-0.1719,-1.236963,-1.365134,-1.809525,-0.195622,0.92696,-1.577602,4
0.633338,0.541654,-0.866223,-0.866245,-0.438204,-0.394633,-0.188981,-0.508296,0.521044,-0.177321,-0.786462,-1.00697,1.00697,-0.575579,1.516462,-1.25343,1.736749,-0.66671,0.251112,1.04358,-0.1719,-1.415531,-1.379767,-1.825334,-0.195622,0.00281,-1.601829,4
1.045997,0.96035,-0.854003,-0.854026,-0.438903,-0.398361,-0.188981,-0.50897,0.809486,-0.232843,-0.786462,-1.00697,1.00697,-0.575579,0.508178,-0.10842,0.118281,-0.651339,1.741116,-0.355113,-1.306792,-2.57661,-1.365134,-1.845727,-1.135125,0.37469,-1.604637,4
1.377477,1.2903,-0.845142,-0.845165,-0.439135,-0.405817,-0.188981,-0.509231,0.845541,0.266854,-0.755364,-1.00697,1.00697,-0.575579,-0.267196,-0.617568,0.725206,-0.684278,1.741116,1.04358,0.962991,-2.582641,-1.398644,-1.825334,0.391567,0.463497,-1.612362,4
1.48346,1.39725,-0.815215,-0.815238,-0.439601,-0.405817,-0.191375,-0.509826,0.809486,0.544463,-0.786462,-1.00697,1.00697,-0.575579,-0.543637,-0.617568,1.736749,-0.684278,1.741116,1.04358,-0.1719,-2.597382,-1.398644,-1.845727,-0.195622,0.459335,-1.620086,4
-0.564048,-0.657544,-0.555098,-0.555123,-0.43704,-0.372264,-0.186588,-0.506168,1.314258,0.544463,-0.786462,-1.00697,1.00697,-0.575579,0.524921,1.227426,0.219435,-0.603028,0.251112,1.04358,-1.306792,-1.236963,-1.334312,-1.809525,-1.076407,0.965119,-1.534767,4
1.409046,1.328984,-0.475547,-0.475571,-0.43704,-0.390905,-0.184195,-0.505985,1.602699,0.655506,-0.786462,-1.00697,1.00697,-0.575579,-0.379186,0.145772,1.062252,-0.635967,1.102287,0.110932,-1.306792,-1.236963,-1.353173,-1.809525,-0.58716,1.201013,-1.563909,4
0.026753,-0.065909,-0.381478,-0.381503,-0.43704,-0.383448,-0.181802,-0.506156,1.350313,0.655506,-0.81756,-1.00697,1.00697,-0.575579,1.970004,0.867129,1.736749,-0.635967,0.251112,0.244087,-0.1719,-1.236963,-1.353173,-1.796604,-0.195622,0.981077,-1.546705,4
-0.618167,-0.718983,-0.355743,-0.355768,-0.437273,-0.398361,-0.184195,-0.506672,1.278203,0.100288,-0.802011,-1.00697,1.00697,-0.575579,0.395816,0.400728,1.062252,-0.651339,1.741116,1.04358,0.962991,-1.268121,-1.365134,-1.796604,0.195915,0.714655,-1.563909,4
0.416862,0.327756,-0.308513,-0.308539,-0.437273,-0.394633,-0.186588,-0.50661,0.953706,0.655506,-0.786462,-1.00697,1.00697,-0.575579,2.031766,0.400728,1.062252,-0.635967,1.741116,1.04358,-1.306792,-1.268121,-1.353173,-1.809525,-0.58716,0.7993,-1.563909,4
1.17904,1.099157,-0.082388,-0.082414,-0.43704,-0.390905,-0.181802,-0.505878,1.602699,1.044159,-0.770913,-1.00697,1.00697,-0.575579,0.182997,1.38162,1.158551,-0.6184,1.741116,0.244087,-1.306792,-1.236963,-1.343071,-1.796604,-0.53126,1.338387,-1.529149,4
1.499245,1.420005,0.009342,0.009314,-0.43704,-0.394633,-0.188981,-0.506233,0.881596,0.76655,-0.770913,-1.00697,1.00697,-0.575579,-0.588656,-0.935117,0.388161,-0.635967,1.741116,1.04358,-1.306792,-1.236963,-1.353173,-1.825334,-0.978463,0.882556,-1.580411,4
1.582679,1.50875,0.03382,0.033794,-0.434944,-0.383448,-0.179409,-0.503321,1.278203,0.599984,-0.786462,-1.00697,1.00697,-0.575579,-0.812265,1.370934,1.736749,-0.603028,1.244448,1.04358,-0.1719,-2.522226,-1.334312,-1.776227,-0.195622,0.938061,-1.459981,4
-0.063446,-0.159205,0.096606,0.096577,-0.437273,-0.398361,-0.188981,-0.506577,0.953706,0.711028,-0.770913,-1.00697,1.00697,-0.575579,1.736722,-1.6351,0.927515,-0.651339,1.741116,1.04358,-1.306792,-1.268121,-1.365134,-1.825334,-0.665374,0.843009,-1.591295,4
1.695427,1.627077,-0.904252,-0.904242,-0.364156,-0.238055,-0.052569,-0.428661,0.196548,-0.621495,-0.825334,-1.00697,1.00697,0.826427,-1.124051,0.341951,-1.646253,-0.570089,-1.798147,1.04358,0.962991,0.283163,-1.319678,0.98906,1.768174,-0.532808,1.055711,5
1.697682,1.62025,-0.061169,-0.061179,-0.407234,-0.331256,-0.112399,-0.469649,0.845541,-0.177321,-0.833109,-1.00697,1.00697,-0.775865,-1.113261,-0.652681,-1.634924,-0.635967,-1.563001,1.04358,0.962991,-0.138294,-1.353173,0.615459,1.761597,0.297678,-0.791119,5
1.711212,1.629352,0.010466,0.010452,-0.424,-0.36108,-0.126758,-0.490407,0.881596,-0.177321,-0.786462,-1.00697,1.00697,-0.775865,-1.102844,-0.171777,-1.770066,-0.66671,-1.537072,1.04358,0.962991,-0.490119,-1.379767,0.486248,1.840046,0.320573,-1.252125,5
1.704447,1.624801,0.049956,0.049935,-0.424233,-0.36108,-0.155477,-0.490424,0.953706,0.100288,-0.786462,-1.00697,1.00697,-0.775865,-1.091682,-1.6351,-1.185395,-0.651339,-1.23934,1.04358,0.962991,-0.4972,-1.365134,0.124393,1.50065,0.40383,-1.369395,5
1.916413,1.888762,2.440687,2.440642,-0.422137,-0.312616,-0.177015,-0.485993,1.025817,0.599984,1.483668,1.50851,-1.50851,-0.195034,-0.323377,-1.25343,-1.710183,-0.372455,1.581521,-2.064875,-1.306792,-0.436773,0.69093,-1.825334,-2.196294,0.884638,-1.300577,5
-1.145829,-1.210495,2.626013,2.626051,0.031231,0.063916,0.177178,-0.043508,-2.038872,0.544463,1.841292,1.50851,-1.50851,-0.195034,-0.95774,0.043485,-1.697235,-0.433941,-1.932261,0.865667,0.962991,1.213887,0.585672,1.635929,1.797768,-0.981701,1.455624,5
0.121461,0.038765,0.173687,0.173705,-0.315257,-0.204502,0.012047,-0.36255,0.376824,-0.177321,-0.739815,-1.00697,1.00697,0.425854,2.175381,-0.212234,-1.849775,-0.572285,-1.945225,1.04358,0.962991,0.535613,-1.319678,1.248786,1.886316,0.006279,1.382593,5
0.110187,0.043316,0.211065,0.211099,-0.279164,-0.047925,0.08145,-0.293226,0.953706,0.599984,-0.739815,-1.00697,1.00697,0.425854,2.148221,1.757947,-1.711397,-0.458097,-1.961766,0.94791,0.962991,-2.353808,0.387541,1.438361,1.805989,0.840928,1.455624,5
0.112442,0.031938,0.248785,0.248817,-0.270316,-0.137398,0.069484,-0.309195,0.484989,-0.177321,-0.739815,-1.00697,1.00697,0.425854,2.153802,-0.070253,-1.912086,-0.554718,-2.073528,1.04358,0.962991,0.692228,0.101973,1.419599,1.922487,0.009055,1.448602,5
0.107932,0.027387,0.269457,0.269487,-0.288944,-0.081477,0.064698,-0.335265,0.376824,0.211332,-0.724267,-1.00697,1.00697,0.425854,2.137803,0.351874,-1.904803,-0.554718,-2.183054,1.04358,0.962991,0.632981,0.101973,1.406874,1.918259,-0.124156,1.447548,5
0.103422,0.011458,0.293052,0.293034,-0.416781,-0.3238,-0.136331,-0.481995,0.773431,-0.177321,-0.739815,-1.00697,1.00697,0.425854,2.13185,-0.617568,-1.375564,-0.635967,-1.656434,1.04358,0.962991,-2.451176,-1.353173,-1.692713,1.611042,0.196382,-1.093775,5
0.098912,0.011458,0.312421,0.312402,-0.415151,-0.338712,-0.141117,-0.47957,0.773431,-0.177321,-0.724267,-1.00697,1.00697,0.425854,2.115851,0.058752,-0.960832,-0.603028,-1.026099,1.04358,0.962991,-0.275318,-1.334312,0.328161,1.370294,0.28172,-0.917518,5
0.101167,0.009183,0.328169,0.328148,-0.42074,-0.36108,-0.15069,-0.486323,0.881596,-0.177321,-0.739815,-1.00697,1.00697,0.425854,2.126269,-1.062595,-1.09557,-0.635967,-0.94116,1.04358,0.962991,-0.400186,-1.353173,-1.711312,1.448508,0.32543,-1.252125,5
1.535324,1.66121,-0.739948,-0.739931,-0.019066,0.026636,0.124528,-0.025564,-0.091893,0.100288,1.771322,1.50851,-1.50851,0.025281,0.26113,2.575484,0.893932,0.516899,0.876976,-1.401335,-1.306792,1.156174,1.522869,1.144863,-0.684869,-0.163703,1.455624,6
-0.852683,-0.928331,-0.593495,-0.593492,-0.30408,-0.349896,-0.076501,-0.357409,-0.41639,0.266854,-0.825334,-1.00697,1.00697,4.231298,-0.172693,-0.705352,-0.960832,-0.455901,1.492559,1.04358,0.962991,0.579281,0.387541,0.862297,1.370294,-0.294833,1.376273,6
0.599514,0.528001,-0.811106,-0.811124,-0.404906,-0.368536,-0.165049,-0.471699,-1.065383,0.211332,1.771322,-1.00697,1.00697,2.428719,2.457775,-2.028984,1.447852,-0.563501,1.741116,1.04358,0.962991,-0.104186,0.211458,-0.053761,-0.027921,-0.399597,-0.968078,6
-0.408455,-0.491431,0.492902,0.492884,-0.383483,-0.364808,-0.129151,-0.446093,0.124438,-0.232843,-0.561004,-1.00697,1.00697,-0.575579,0.858287,-0.946567,-0.635116,-0.541542,1.102287,1.04358,0.962991,0.134691,0.159056,0.462266,1.181219,-0.229615,-0.034129,6
1.758566,1.688516,1.8041,1.804068,-0.409563,-0.372264,-0.148297,-0.479131,0.160493,-1.176713,-0.561004,-1.00697,1.00697,-0.575579,-1.08945,-1.25343,-0.488644,-0.589853,0.623501,0.777269,0.962991,-0.174999,-1.326595,-1.711312,1.096194,-0.768702,-0.97826,6
1.336887,1.262994,-0.677033,-0.677042,-0.393962,-0.36108,-0.129151,-0.458519,0.016272,-0.45493,-0.825334,-1.00697,1.00697,-0.175006,-0.244128,-1.435869,-1.053894,-0.587657,-0.047068,1.04358,0.962991,0.031658,-1.326595,0.462266,1.424316,-0.282344,-0.539725,6
-0.316002,-0.395859,-0.036298,-0.036317,-0.400016,-0.338712,-0.153083,-0.46309,0.052327,0.266854,-0.825334,1.50851,-1.50851,-0.575579,1.136216,-0.967941,0.458969,-0.521779,0.038318,1.04358,0.962991,-0.039038,0.211458,0.162569,0.546115,-0.001353,-0.619778,6
-0.104035,-0.181961,0.726853,0.726829,-0.398852,-0.357352,-0.15069,-0.463159,-0.236114,-0.010755,-0.825334,-1.00697,1.00697,-0.575579,1.653008,-0.842753,0.32059,-0.521779,0.902905,1.04358,0.962991,-0.024639,0.211458,-1.711312,0.626443,-0.176192,-0.545694,6
-1.10073,-1.180913,-0.548978,-0.548991,-0.376032,-0.338712,-0.138724,-0.436541,-0.849052,0.266854,-0.724267,1.50851,-1.50851,0.025281,-0.782128,-0.852677,0.280128,-0.475664,0.6767,1.04358,0.962991,0.197125,0.347673,0.357037,0.64993,-0.146358,0.252726,6
-0.42424,-0.505084,-0.867251,-0.867268,-0.411426,-0.346168,-0.162656,-0.477043,0.196548,0.266854,1.779096,1.50851,-1.50851,-0.375292,0.454229,-0.500013,1.197394,-0.563501,0.329345,1.04358,0.962991,-0.206275,0.211458,-0.004818,0.117467,-0.078365,-0.902069,6
0.8656,0.785135,-0.525363,-0.525386,-0.433081,-0.37972,-0.184195,-0.502796,0.232603,-0.621495,1.810194,1.50851,-1.50851,-0.375292,1.971864,-0.935117,0.725206,-0.62938,0.847024,1.04358,-1.306792,-0.881716,-1.334312,-1.796604,-0.782812,-0.362826,-1.510891,6
0.820501,0.748727,-0.351719,-0.351742,-0.42563,-0.364808,-0.177015,-0.494843,-0.019783,-0.177321,1.794645,1.50851,-1.50851,-0.375292,2.037347,-0.193151,0.725206,-0.576677,1.102287,1.04358,-1.306792,-0.541812,0.159056,-1.767891,-0.782812,-0.475222,-1.300577,6
-0.013836,-0.104593,-0.329422,-0.329447,-0.431917,-0.383448,-0.181802,-0.500591,0.593155,0.211332,1.794645,1.50851,-1.50851,-0.375292,1.253415,-1.603803,1.736749,-0.642555,0.74778,1.04358,-0.1719,-0.811375,-1.343071,-1.78569,-0.195622,0.146428,-1.507731,6
1.251199,1.176524,0.673765,0.673746,-0.402344,-0.331256,-0.124365,-0.465299,0.232603,0.100288,1.810194,1.50851,-1.50851,-0.375292,1.215465,-0.221394,-1.09557,-0.616204,-0.980053,0.862869,0.962991,-0.069015,-1.326595,0.486248,1.448508,0.070803,-0.487761,6
1.772096,1.711271,0.987428,0.987396,-0.422137,-0.36108,-0.174622,-0.489298,0.232603,0.15581,1.810194,1.50851,-1.50851,-0.375292,0.181881,-0.284751,0.802893,-0.563501,1.145204,1.04358,-1.306792,-0.436773,0.211458,-1.760419,-0.737716,-0.006903,-1.209992,6
2.383191,2.32111,-0.606331,-0.606351,-0.42074,-0.36108,-0.169836,-0.491652,-0.091893,-1.176713,1.810194,1.50851,-1.50851,-0.375292,-0.996807,-1.062595,1.062252,-0.603028,0.251112,1.04358,0.962991,-0.400186,-1.319678,-0.162905,0.195915,-1.013616,-1.252125,6
-0.997001,-1.087617,-0.388462,-0.388485,-0.42563,-0.364808,-0.174622,-0.492916,0.593155,0.044766,1.747999,1.50851,-1.50851,-0.375292,-0.664185,-0.10842,1.368952,-0.589853,0.783097,1.04358,-1.306792,-0.541812,0.101973,-1.760419,-0.409125,0.163079,-1.292502,6
-1.170633,-1.205944,-0.324723,-0.324735,-0.286848,-0.211959,-0.119579,-0.358473,-1.461989,-0.232843,1.794645,1.50851,-1.50851,-0.375292,-1.005364,-0.368719,0.950173,-0.264854,0.197019,0.365494,-1.306792,0.640062,0.879547,0.462266,-0.652221,-0.9706,1.430695,6
-1.021806,-1.114923,-0.048045,-0.048063,-0.411659,-0.334984,-0.148297,-0.478489,0.196548,-0.621495,1.794645,1.50851,-1.50851,-0.375292,-0.714785,-0.10842,-0.382635,-0.603028,-0.69752,1.04358,0.962991,-0.210288,-1.319678,0.233537,1.034657,-0.28165,-0.823421,6
1.15649,1.087779,-0.00848,-0.008501,-0.407467,-0.357352,-0.15787,-0.473128,-0.019783,0.211332,1.825743,1.50851,-1.50851,-0.375292,1.392566,-0.916797,0.54677,-0.576677,0.623501,1.04358,0.962991,-0.141835,0.159056,0.083933,0.495147,-0.186599,-0.855021,6
0.978348,0.937595,0.379667,0.379641,-0.393496,-0.30516,-0.15787,-0.456089,0.376824,-0.343886,1.794645,1.50851,-1.50851,-0.375292,1.671983,-0.319865,-0.205412,-0.40759,0.995891,-0.27287,-1.306792,0.036615,0.64034,-0.106294,-1.323026,-0.078365,-0.167199,6
0.698732,0.621298,0.726536,0.726505,-0.426561,-0.375992,-0.177015,-0.495999,-0.164004,-0.677017,1.779096,1.50851,-1.50851,-0.375292,2.279186,-0.787029,1.332132,-0.603028,1.334751,1.04358,-1.306792,-0.573796,-1.319678,-1.767891,-0.430498,-0.524482,-1.369395,6
2.48692,2.425784,-0.279491,-0.279513,-0.42726,-0.364808,-0.169836,-0.499909,-0.452445,-2.065062,1.810194,1.50851,-1.50851,-0.175006,-1.198835,0.718278,1.062252,-0.603028,0.463906,1.04358,0.962991,-0.599289,-1.319678,-0.162905,0.195915,-1.693546,-1.252125,6
2.394466,2.36207,0.763948,0.763964,-0.179037,-0.107573,0.02162,-0.261542,-0.308224,-1.06567,1.810194,1.50851,-1.50851,-0.175006,-1.075683,0.368668,-1.286549,-0.433941,-1.49058,0.982597,0.962991,0.911868,0.585672,-1.603963,1.559604,-1.168334,1.455624,6
2.263678,2.211885,1.001643,1.001621,-0.38162,-0.3238,-0.136331,-0.452628,-0.272169,-1.176713,1.747999,1.50851,-1.50851,-0.175006,-0.818962,-0.519097,0.024815,-0.53715,-0.047068,1.04358,0.962991,0.150978,0.305389,-1.692713,0.798137,-0.971293,0.199358,6
-0.863958,-0.955637,1.309634,1.3096,-0.423767,-0.375992,-0.174622,-0.490838,0.376824,0.211332,1.779096,1.50851,-1.50851,-0.175006,-0.405602,-1.177096,1.736749,-0.603028,1.334751,1.04358,-0.1719,-0.483155,-1.319678,-1.760419,-0.195622,0.107575,-1.331826,6
-0.523459,-0.598381,1.321082,1.321053,-0.382785,-0.34244,-0.15069,-0.447546,-0.272169,-0.343886,1.810194,1.50851,-1.50851,-0.175006,0.256665,-1.491592,0.927515,-0.523975,0.847024,1.04358,0.962991,0.140828,0.347673,-1.711312,0.274129,-0.425962,-0.19599,6
