A1,A2,A3,A4,A5,Class
-0.832868,-0.810064,0.856466,1.22286,-0.90534,1
-0.861965,-1.063661,-0.381345,0.978091,2.139272,1
3.000744,-0.994827,-1.005347,-0.412041,-0.2311,1
2.604289,-0.411554,0.039941,-0.176583,-0.339962,1
-0.1321,2.298311,-1.311119,-0.869654,1.024319,1
-0.545529,0.639062,0.418193,-1.126396,-0.138041,1
0.20131,-0.18694,1.149781,0.372818,-0.624407,1
-0.381854,1.19456,0.436312,0.017636,-0.469893,1
-0.603724,0.319047,1.439698,-1.298001,-0.836862,1
2.565492,-0.645829,0.620908,-0.874975,-0.320648,1
-0.836505,-1.091436,-0.046128,1.423731,-0.138041,1
1.812591,0.111339,-0.37002,-0.714013,-0.629674,1
-0.809832,-1.018979,-0.298673,2.325654,-1.871047,1
-0.207269,-0.935655,0.012761,2.014371,-1.189784,1
-0.70799,-0.353589,1.436301,-1.379147,-0.605092,1
-0.666769,-0.171241,2.145239,-1.423046,-0.713954,1
-0.823168,-0.497294,1.683184,-1.465615,-1.124818,1
-0.161197,0.745331,0.320798,-0.964103,-0.415463,1
0.066734,-0.021498,-1.185413,-0.297638,-0.327671,1
-0.877726,-0.921163,-0.493462,0.165296,1.728407,1
-0.538254,0.649931,-0.064248,0.003003,-0.138041,1
0.443791,2.451677,-1.512702,0.157314,-0.626162,1
2.485473,-0.219545,-0.273759,0.1347,-0.373323,1
-0.393978,0.608872,0.543899,0.073507,0.192055,1
-0.703141,-0.773836,1.983293,0.716028,0.595896,1
1.148195,0.239345,-0.289613,-0.171262,1.261356,1
2.159338,-0.742438,-0.615771,-0.353509,-0.341718,1
-0.441262,1.379324,-1.383599,-0.852361,-0.354009,1
-0.407315,1.120896,0.837214,0.275708,-0.585778,1
-0.64737,0.251421,-1.377936,-0.20718,-0.324159,1
1.936256,-0.457443,-1.021202,-0.40539,-0.199495,1
0.179487,1.728322,-1.333769,-0.978736,1.289449,1
-0.792858,0.058204,0.452167,0.202543,-0.508522,1
1.349454,-0.447782,-1.232977,0.053553,-0.71571,1
0.977247,0.455506,-0.425512,-0.708691,0.081438,1
-0.535829,1.398646,-1.408513,-0.094107,-0.138041,1
-0.785584,-0.165203,0.923283,-1.155662,-0.496231,1
-0.324872,1.267017,-1.451548,-0.781856,-0.352253,1
-0.543104,-0.359627,2.000281,-1.466945,-0.803501,1
1.853813,-1.179591,-0.704105,-0.312271,-0.25217,1
0.752953,1.054478,-1.302059,-0.199198,0.228927,1
-0.86924,-0.854745,-0.276024,-1.360524,4.636064,1
2.353322,-1.183214,-0.65654,-0.251079,-0.269729,1
-0.128463,1.725906,0.796444,-1.113094,-0.487452,1
-0.678893,0.512264,0.468022,0.093461,-0.138041,1
1.817441,0.684951,-1.269217,0.787862,-0.638453,1
-0.615848,0.176549,0.854201,-1.129057,-0.585778,1
-1.184464,1.124519,0.270969,-1.208873,-0.138041,1
-0.231517,0.381842,-1.18881,-0.333555,-0.253926,1
-0.813469,-0.27751,1.927801,-1.424377,-0.138041,1
-0.718902,-0.545598,1.565405,-1.465615,0.555512,1
-0.145436,1.161955,1.090891,-1.171625,-0.506766,1
3.25656,-0.205054,-0.487799,-0.136675,0.083193,1
-0.511581,2.007278,-1.587447,0.165296,-0.138041,1
-0.623122,0.826241,1.123734,0.428689,-0.752582,1
-0.471572,1.548389,0.360436,-1.171625,-0.138041,1
1.551925,-0.446575,-1.064236,-0.410711,-0.271485,1
-0.898337,-1.093851,-0.385875,1.56341,-1.635765,1
-0.630397,0.294895,2.241501,-1.371166,-0.138041,1
0.589279,1.166785,-1.26582,-0.80048,0.178008,1
-0.842567,-1.039509,-0.376815,0.841073,-0.138041,1
-0.744362,-0.85716,0.019556,1.828133,-1.075655,1
0.734767,0.676498,-1.146908,-0.710022,0.081438,1
0.920264,1.166785,-1.426633,-0.244427,-0.320648,1
-0.298199,1.565295,0.858731,0.070847,-0.471649,1
0.815998,-0.56009,-1.026864,-0.386766,0.005937,1
-0.83893,-0.970675,0.449902,2.542488,-0.138041,1
-0.19272,1.332227,-1.482125,-0.134015,0.125333,1
-0.55644,0.854016,-0.052923,-0.106079,-0.457603,1
3.250498,-1.872756,-0.68372,-0.644838,-0.287287,1
-0.71284,-0.148296,1.957246,-1.379147,-0.138041,1
0.160089,1.398646,-1.309987,0.052223,1.484347,1
-0.269101,0.441015,0.832684,-1.159653,-0.48394,1
-0.676468,-0.804026,0.504262,1.069879,-0.138041,1
-0.883788,-1.08419,-0.152582,-1.68777,-0.138041,1
-0.700716,-0.903049,-0.112945,2.491938,-1.6463,1
-0.681317,0.021976,1.246043,-1.335249,-0.138041,1
-0.169684,0.934925,0.291354,1.015338,-0.89656,1
-0.661919,1.723491,-1.342829,0.08814,2.443031,1
0.526234,1.369663,-1.388128,-0.224473,0.142892,1
-0.715265,-0.974298,-0.273759,1.423731,1.698558,1
-0.874089,-0.884935,0.409133,-0.530435,-0.138041,1
-0.774672,-0.380156,1.704701,-1.329927,-0.138041,1
0.585641,1.364833,-1.269217,-0.741948,0.257021,1
-0.31396,0.099263,1.307197,-1.180937,-0.499743,1
0.05461,0.29731,-1.138981,-0.70337,0.032274,1
-0.604936,0.686159,-0.201279,-0.224473,-0.371567,1
2.866167,-1.837735,-0.978167,-0.616903,-0.037959,1
3.160781,-0.610809,-1.027997,-0.65149,-0.2311,1
-0.601299,0.067865,2.597103,-1.63988,-0.910607,1
-0.688592,-0.288378,1.516708,-1.419056,-0.569976,1
0.470463,0.38305,-1.169558,-0.082134,2.260424,1
0.969972,0.351652,-1.183148,-0.663462,-0.138041,1
-0.701928,0.715141,-0.11974,-0.149978,-0.331183,1
2.992257,-0.99845,-0.287349,0.400754,-0.56822,1
-0.06663,1.8201,-1.373406,-0.820434,-0.369811,1
-0.675255,1.527859,-1.313384,-0.213831,0.156938,1
-0.754061,-0.48401,1.312859,1.345245,-0.98084,1
1.966566,-0.956184,-0.582928,-0.636857,-0.013377,1
-0.727389,-0.279925,1.850792,-1.435019,-0.138041,1
0.859644,-0.868029,-0.663335,-0.332225,-0.015133,1
-1.365111,-2.912504,-1.546677,-0.89892,-0.403172,1
-0.444899,1.408306,0.632233,0.3808,-0.138041,1
1.613757,-1.066076,-0.570471,-0.616903,-0.138041,1
-0.760123,0.409617,0.003701,-0.106079,0.16045,1
-0.691017,-0.85233,1.27662,1.675152,-1.140621,1
-0.350332,0.774314,1.533695,-1.160983,-0.661279,1
-0.381854,1.954144,-1.678046,-0.018281,-0.42073,1
-0.482484,2.129246,-1.406248,-0.780526,-0.508522,1
0.946937,-0.88735,-0.713165,-0.35883,-0.489208,1
-0.587963,0.064242,0.255114,0.08681,-0.490963,1
0.177062,1.696924,-1.343961,0.963458,-0.807013,1
-0.497033,1.88048,-1.328107,-0.8497,-0.427753,1
-0.351544,1.471102,0.124878,-1.174286,2.464101,1
-0.22303,2.65697,-1.460608,-0.917544,0.444895,1
3.450545,-0.527484,-1.044984,-0.646169,-0.234612,1
0.01945,0.769483,-1.304324,-0.721994,-0.138041,1
-0.572201,1.387777,-0.159377,-0.068832,-0.684105,1
0.835396,0.419278,-0.122005,0.535111,1.515952,1
-0.689804,-0.250943,2.371737,-1.493551,-0.138041,1
-0.801345,-0.523861,1.313992,-1.717036,-0.840374,1
1.028168,-0.587864,-0.684852,-0.366812,0.018228,1
-0.256977,1.828553,-1.260157,-0.753921,0.116554,1
2.707343,-0.872859,-0.594253,-0.74993,0.704758,1
0.54442,-0.18694,1.670726,-1.280708,-0.503254,1
-0.686167,0.07028,0.839479,-1.134378,-0.513789,1
-0.654645,0.575059,0.273234,0.058874,-0.469893,1
-0.900762,-1.009319,0.422723,1.946527,-0.138041,1
0.379533,0.175342,-1.116331,-0.663462,0.014716,1
-0.876514,-0.783496,-0.252241,0.255754,1.177076,1
0.35286,-0.639791,-1.013274,-0.412041,0.027007,1
-0.346695,1.178861,0.20302,0.129379,-0.138041,1
-0.265464,0.642685,0.526912,0.77722,1.865362,1
-0.642521,-0.120521,0.013894,-0.026263,0.44665,1
0.548057,0.58472,-1.222785,-1.067864,2.48517,1
2.053859,-1.098681,0.090903,1.413089,-0.789455,1
-0.350332,1.225958,-1.478728,-0.777865,0.088461,1
-0.351544,2.46013,-1.519497,0.649514,-0.615627,1
0.659598,0.537623,-1.226182,-0.707361,-0.276752,1
-0.619485,0.95787,-1.315649,-0.167272,0.062123,1
-0.830443,-1.122833,-0.364358,1.51419,2.585253,1
-0.723751,0.316632,0.629968,-1.214194,-0.138041,1
-0.186658,2.068866,-1.362081,-0.189886,-0.359276,1
-0.282438,1.281508,1.506515,-1.311304,-0.687617,1
-0.837717,-0.916333,-0.381345,0.834422,1.672221,1
-1.22811,0.916811,0.141865,0.140021,-0.138041,1
-0.580688,-0.025121,0.395543,0.068186,-1.093214,1
-0.681317,-0.092746,1.871177,-1.461624,2.126981,1
-0.443687,0.525547,0.821359,0.356855,-0.138041,1
0.240107,1.111236,0.588066,0.555065,-0.538371,1
-0.44005,1.667941,-1.550075,-0.84704,-0.354009,1
-0.214543,1.867196,0.473685,0.320937,-0.524324,1
0.500773,-0.224375,-1.107271,-0.636857,-0.236368,1
0.864494,0.183795,-0.348503,-0.15796,-0.410195,1
-0.766185,-0.15675,0.856466,-1.282038,-0.506766,1
0.366197,0.410825,-0.286216,-0.092776,-0.620895,1
-0.678893,0.157228,0.714905,-1.226166,-0.138041,1
-2.164084,0.081149,-1.23864,-0.764563,-0.401416,1
2.276941,-1.787016,-0.685985,-0.409381,-0.001087,1
-0.267889,1.037572,0.272101,-1.178277,2.592276,1
-0.233942,1.36121,-1.410778,-0.103419,-0.376834,1
-0.678893,-0.689303,0.005966,-1.924558,-0.138041,1
-0.640096,-0.118106,1.747735,0.636211,-0.785943,1
-0.580688,1.088291,-1.418706,-0.050208,-0.138041,1
-0.866815,-1.090228,-0.353033,1.876023,-1.958838,1
-0.700716,-0.889766,-0.213737,-1.019975,1.577406,1
0.020663,0.174134,-1.160498,-0.977406,3.401714,1
0.512897,0.616118,-1.18428,-1.011993,2.126981,1
-0.709203,0.814165,1.283415,-1.452312,-0.612116,1
-0.608573,-0.549221,1.344569,-1.707724,-0.801746,1
0.396507,2.033846,-1.376804,0.097452,-0.512033,1
0.100681,1.891348,-1.333769,-0.757911,-0.362788,1
0.97361,0.835902,-1.22052,-0.711352,0.109531,1
-0.860753,-1.060038,-0.123138,-0.880296,-0.977329,1
-0.784371,-0.720701,0.970848,0.92355,-0.138041,1
-0.670406,-0.035989,1.705833,0.638872,-0.710442,1
-1.121419,-0.848707,0.222272,1.635244,-1.653324,1
-0.800133,0.058204,0.038809,-0.088786,-0.138041,1
-0.654645,-0.330645,0.984437,0.493873,-0.819304,1
-1.085047,-0.225583,2.056905,-1.460294,-0.138041,1
0.859644,-0.868029,-0.663335,-0.332225,-0.015133,1
-0.092091,0.03526,1.347967,-1.09713,0.464209,1
-0.44005,0.193456,1.648076,-1.478918,-0.138041,1
-0.815894,-0.570958,-0.42438,0.403414,1.459765,1
-0.109064,2.134077,-1.399453,-0.785847,0.186787,1
-0.815894,-1.034678,-0.305468,-1.431028,2.978559,1
-0.758911,-0.568543,0.033146,1.292034,-0.138041,1
-0.683742,-0.921163,1.241513,0.714697,0.662618,1
-0.332146,-0.900634,0.837214,2.002399,-1.416286,1
-0.666769,0.287649,1.644679,-1.497542,0.855759,1
-0.320022,0.509848,-1.48439,-0.84704,-0.443556,1
-1.169915,0.967531,0.266439,0.056214,-0.138041,1
1.267011,1.203014,-1.23411,-0.217822,0.404511,1
-0.233942,2.266913,-0.185424,0.638872,-0.692884,1
-0.814682,-0.567335,-0.417585,0.363506,-1.777988,1
-0.716477,-0.951354,0.99916,1.043274,1.098064,1
-0.008435,2.242761,-1.413043,0.515157,-0.536615,1
-0.728601,-0.132597,2.172419,-1.493551,-0.886025,1
-0.284862,1.933614,0.017291,0.859697,-0.803501,1
-0.570989,0.102886,2.166757,-1.458964,-0.701663,1
-0.778309,-0.021498,0.637896,-1.158323,-0.50501,1
0.118867,1.182484,-1.371141,-0.201859,-0.375079,1
-0.487333,0.291272,-1.326974,-0.733967,-0.318892,1
1.531314,0.815372,-1.22958,-0.663462,-0.138041,1
-0.618273,1.203014,-0.044996,-0.132685,-0.540127,1
-0.761336,-0.893388,-0.046128,2.337627,-1.468961,1
-0.624335,0.750162,-1.370009,-0.102088,-0.345229,1
1.123947,0.421693,-1.157101,-0.694058,-0.262705,1
2.656422,-0.71104,-0.662203,-0.368142,-0.020401,1
-0.473997,-0.558882,0.608451,1.828133,-1.205587,1
-0.921373,-1.217027,-0.426645,0.181259,-0.138041,1
0.219496,0.579889,0.141865,-0.039566,-1.189784,1
-0.646158,1.852705,-1.385864,-0.237776,0.135868,1
-0.680105,0.145152,1.268692,0.53245,-0.138041,1
0.015813,1.811646,-1.377936,-0.775205,-0.366299,1
-0.577051,0.542454,-0.184292,-0.197868,0.104263,1
-0.212118,-0.206261,1.229055,-1.208873,0.627501,1
-0.746787,-0.057726,1.229055,-1.299331,-0.54715,1
-0.726176,-0.296832,1.761325,0.935522,-0.768385,1
1.678015,-1.97178,-1.011009,-0.65282,-0.25217,1
-0.812257,-1.091436,-0.281686,1.353227,-0.138041,1
2.571554,-0.922371,0.14413,-0.082134,-0.42073,1
-1.121419,-0.858368,0.716037,-0.530435,-0.138041,1
2.356959,-0.265434,-0.323588,0.372818,-0.424242,1
2.496385,-1.108342,-0.555749,-0.333555,-0.271485,1
0.138266,2.274159,-1.528557,0.194562,0.483523,1
-0.025409,1.909462,-1.420971,-0.781856,-0.348741,1
-0.377005,1.199391,0.264174,0.005663,-0.501498,1
-0.716477,-0.259396,1.780578,-1.412404,-0.138041,1
-0.739513,-0.225583,1.47707,-1.376487,-0.555929,1
2.707343,-1.801507,-0.682587,-0.634196,-0.262705,1
-0.709203,-0.345136,1.598247,0.830431,-0.75785,1
-0.410952,1.020665,-0.196749,0.157314,-0.334694,1
-0.230304,1.651035,-1.552339,-0.856351,-0.415463,1
2.047797,0.213985,-0.316793,-0.320253,0.386952,1
-0.841354,-1.14457,-0.336046,0.298323,-1.642789,1
-0.543104,1.286338,-1.382466,-0.753921,-0.283775,1
2.913451,-0.904257,-1.037057,-0.317592,-0.243391,1
-0.710415,-0.525069,1.645811,-1.453643,0.543221,1
2.86738,-0.933239,-0.98836,-0.615573,-0.204763,1
-0.83408,-0.48401,1.216598,-1.63988,-0.859688,1
-0.788009,-1.025017,-0.316793,-1.38979,3.24369,1
-0.385492,2.456507,-1.48892,-0.115391,0.520395,1
-0.724964,0.160851,1.210935,-1.348551,-0.605092,1
-0.380642,1.702962,-1.44362,-0.924195,-0.138041,1
-0.918948,-1.198913,-0.409657,0.173278,1.958421,1
0.097044,0.779144,-1.331504,-0.042226,1.951398,1
-1.277819,0.536416,0.069386,0.428689,-0.138041,1
-0.069055,2.176343,-1.382466,-0.808462,0.141136,1
-0.667981,0.918019,0.506527,0.306304,-0.138041,1
-0.424288,2.310387,-1.490053,-0.831076,-0.406684,1
-0.80377,-0.149504,0.879116,-1.126396,-0.513789,1
-0.783159,-1.067284,-0.269229,-0.961443,-0.138041,1
-0.241216,0.526755,-1.521762,-0.839058,-0.424242,1
1.608908,-0.989997,-0.685985,-0.35883,-0.382102,1
-0.450961,-0.278718,1.347967,-1.546761,-0.850909,1
1.539801,-0.707417,-0.698442,-0.272363,-0.380346,1
-0.595237,-0.596318,1.49066,0.557726,-0.752582,1
0.709306,0.665629,-1.253362,-0.696719,-0.287287,1
2.183586,-0.213507,0.759072,-0.84837,-0.325915,1
-0.575839,0.294895,0.207549,-0.954791,0.667885,1
-0.46551,1.025496,1.431771,-1.254102,-0.598069,1
2.71583,-1.899323,-0.98383,-0.426674,-0.227589,1
-0.214543,1.500084,-0.029141,0.169287,-0.487452,1
-0.22303,2.256045,-1.500245,-0.894929,-0.828083,1
-0.717689,-0.235244,1.740941,0.946164,-0.759606,1
-0.5916,1.768173,-1.459475,-0.888278,-0.373323,1
-0.804982,-0.97309,0.326461,2.248499,-1.384682,1
0.917839,0.421693,-1.210328,-0.691398,0.051588,1
0.72628,0.600419,-1.295264,-0.706031,-0.138041,1
0.338312,1.506122,-1.259025,-0.727315,0.179764,1
-0.161197,2.415449,-1.460608,-0.829746,0.137624,1
0.588066,0.99289,-1.260157,-0.795159,0.172741,1
-0.273951,1.265809,-0.150317,-0.027593,-0.138041,1
0.470463,-0.241282,-1.101609,-0.640848,-0.234612,1
-0.184233,2.169097,-1.440223,-0.831076,-0.362788,1
-0.661919,-0.38861,1.532562,0.884972,-1.014201,1
-0.83408,-0.93807,-0.320191,0.688092,1.440451,1
-0.458236,0.704273,-1.22958,-0.225803,-0.306601,1
0.086132,0.194663,-1.227315,-0.659471,0.019983,1
2.336348,-0.851122,0.41706,-0.90025,-0.392637,1
-0.520068,-0.010629,0.960655,0.392772,-0.936945,1
-0.175746,1.257356,0.233597,-0.1114,-0.42073,1
-0.831655,-0.91271,0.42612,0.77456,1.312275,1
-0.539467,-0.05048,0.853069,0.391442,-1.019469,1
-0.802558,-0.330645,1.957246,-1.524147,-0.138041,1
-0.74315,0.083564,0.719435,-1.070525,-0.138041,1
-0.841354,-0.981544,-0.366623,0.968779,-0.138041,1
-0.703141,-0.88735,-0.219399,-1.071855,-1.974641,1
-1.237809,1.291169,0.256247,0.257085,-0.138041,1
-0.758911,-0.705002,0.701315,1.639235,-1.179249,1
-0.763761,-0.108445,0.742085,-1.070525,-0.138041,1
1.694988,-1.755618,-0.708635,-0.393417,0.019983,1
-0.740725,0.056997,1.233585,-1.573367,-1.080923,1
-0.683742,-0.312531,1.518973,-1.806164,-0.77892,1
-0.581901,0.348029,0.603921,-1.119745,-0.138041,1
-0.698291,-0.029951,0.760204,-1.267405,-0.620895,1
-0.77346,-0.192978,0.051266,1.069879,-0.138041,1
2.335136,-0.663944,-0.427777,0.009654,-0.364544,1
1.245187,-0.956184,-0.690515,-0.378785,0.049833,1
-0.024196,1.630506,-1.358684,-0.878966,-0.569976,1
-0.504307,0.04009,1.57673,-1.437679,-0.138041,1
-0.65222,-0.473142,1.311727,-1.228827,-0.138041,1
-0.482484,0.398749,-0.211472,-0.831076,-0.33645,1
-0.573414,-0.403101,1.847395,0.884972,0.597652,1
0.754165,-0.348759,-0.417585,-0.177914,-0.425998,1
-0.699503,0.485696,0.381953,0.001673,-0.425998,1
2.839494,-1.813583,-0.627095,-0.644838,0.011204,1
0.004901,1.849082,-1.334901,-0.132685,-0.533103,1
-0.547953,0.32267,0.911958,0.813137,1.705581,1
-0.813469,0.26712,0.998027,0.472588,-0.138041,1
1.300958,0.333538,-1.295264,-0.283005,-0.359276,1
-0.654645,0.463959,0.113553,-0.090116,-0.345229,1
-0.627972,-0.299247,1.870044,-1.456303,0.527419,1
1.799255,0.006277,-0.093693,-0.757911,0.195567,1
-0.448536,0.777937,-1.21599,-0.233785,-0.296066,1
-0.420651,2.578475,-1.45268,0.300983,-0.487452,1
2.707343,-1.087813,0.46236,-0.825755,-0.317136,1
1.794405,-0.336683,0.020689,-0.819104,0.249997,1
2.530332,-0.584242,-0.558014,-0.296308,0.300916,1
-0.806195,-0.549221,1.138456,-1.570706,-0.138041,1
2.573979,-0.818517,-1.014407,-0.412041,-0.032691,1
2.694006,-0.981544,-1.004214,-0.412041,-0.002842,1
0.198886,-0.182109,-0.495727,-0.639517,-0.02918,1
-0.646158,-0.271472,1.965173,-1.504193,-0.138041,1
-0.881364,-0.945316,-0.502522,0.141351,1.614278,1
0.252231,1.759719,-1.353021,0.811807,-0.817548,1
-0.507944,-0.28234,1.858719,-1.580018,0.61521,1
1.184567,-0.795572,-0.713165,-0.249748,-0.390881,1
2.356959,-0.76659,-0.68825,-0.389427,-0.243391,1
1.965354,-0.148296,-1.141246,-0.628875,-0.138041,1
-0.030258,-0.899427,0.547296,2.299049,-1.282843,1
1.297321,-0.301662,-0.323588,-0.043556,-0.452335,1
-0.190295,1.16437,1.200743,-1.085158,-0.557685,1
-0.64737,-0.230413,1.446493,1.323961,-0.922898,1
-0.035108,1.36121,-1.322444,-0.211171,0.149915,1
-0.627972,0.664422,-1.18428,-0.714013,-0.304845,1
-0.771035,-0.148296,1.071639,-1.218185,-0.138041,1
-0.769823,0.127038,0.736422,0.344882,-1.237192,1
1.499792,-0.125352,-0.525171,-0.228464,-0.25217,1
-0.059356,1.494046,-1.321312,-0.211171,0.148159,1
-0.510369,0.616118,0.825889,-1.223506,-0.633186,1
-0.059356,0.420486,-0.382478,-0.286996,-0.276752,1
-0.552803,-0.682058,1.319654,0.53112,-0.782431,1
-0.693441,-0.107238,1.456686,-1.275386,0.86805,1
3.406898,-0.290794,-1.029129,-0.594288,-0.211786,1
0.694757,0.450676,-1.159366,-0.666123,0.019983,1
-0.671618,0.939756,0.257379,0.300983,-0.138041,1
-0.546741,0.530378,0.051266,-0.035575,-0.138041,1
-0.25334,1.88531,0.114685,-0.952131,1.566871,1
-0.013285,0.736878,1.420446,-1.238139,-0.138041,1
0.178275,1.240449,-1.19787,-0.728645,-0.341718,1
0.003689,1.812854,-1.288469,-0.75126,-0.359276,1
-0.716477,-0.964637,0.977642,1.174971,1.11211,1
0.012176,0.699442,-1.297529,-0.211171,-0.61036,1
-0.779522,-0.991204,0.087506,2.688818,-1.628742,1
-0.824381,-0.508163,1.700171,-1.480248,-1.209098,1
-0.689804,-0.279925,2.116927,-1.673137,0.934772,1
-0.103002,1.312906,0.396675,-0.990709,-0.436533,1
-0.861965,-1.091436,-0.39267,0.257085,3.46668,1
-0.49582,0.996513,0.347978,0.03626,-0.645477,1
-0.320022,1.735567,-1.650866,-0.913553,-0.138041,1
0.81721,0.489319,-0.205809,-0.763233,-0.320648,1
1.903521,-0.748476,-0.987227,-0.3575,-0.2311,1
0.149177,0.750162,0.469155,0.426029,1.134936,1
2.954673,-0.142258,-0.462884,-0.15929,0.093728,1
0.269205,1.619637,-1.300927,-0.739288,-0.325915,1
0.666872,1.141426,-1.279409,-0.195207,0.183276,1
2.085381,-0.014252,-1.163896,-0.336216,0.334277,1
-0.146649,2.078527,0.069386,-0.938828,-0.415463,1
0.87783,0.887829,-1.186545,-0.698049,0.042809,1
-0.583113,-0.051688,1.457818,0.439331,-0.555929,1
-0.817106,-1.119211,-0.337178,-1.58667,-0.138041,1
-0.7383,-0.077048,1.287945,-1.271396,-0.138041,1
0.116442,2.004863,0.042206,0.314286,0.53971,1
-0.026621,1.132972,-1.408513,-0.783187,-0.138041,1
0.214647,1.315321,-1.330372,-0.79915,-0.138041,1
-0.82923,-0.788327,0.654883,2.50258,-0.138041,1
1.338542,-0.353589,-0.452692,-0.130024,1.88292,1
-0.67768,1.701754,-0.11521,0.411396,-0.138041,1
0.093407,0.869715,-0.202412,-0.901581,2.334169,1
-0.326084,1.376909,0.905163,-1.19291,-0.138041,1
3.229888,-0.941693,-1.017804,-0.386766,0.005937,1
-0.711627,1.652243,-0.08803,1.594006,-0.984352,1
2.000513,-1.133702,-0.738079,-0.421353,-0.027424,1
0.402569,0.288857,-1.135583,-0.668783,0.01296,1
-0.625547,0.201909,0.241524,-0.095437,0.137624,1
2.428491,-1.138532,-0.975902,-0.409381,-0.246903,1
0.177062,0.81658,0.081843,1.2202,-0.847397,1
0.066734,2.138907,-1.427766,-0.20718,0.704758,1
-0.684955,0.106508,-1.169558,-0.953461,0.631013,1
2.744927,-0.915125,-1.018937,-0.394748,-0.00811,1
2.877079,-0.705002,0.054663,-0.79915,-0.283775,1
-0.606149,1.541143,-1.399453,0.03892,-0.394393,1
2.348472,-1.198913,-0.687117,-0.272363,-0.248659,1
0.866918,0.230892,-0.256771,1.700427,-0.833351,1
-0.76861,-0.394648,1.734146,-1.34456,-0.591046,1
-0.705565,-0.301662,2.038785,-1.658504,0.940039,1
0.203735,1.378116,-1.422103,-0.7486,-0.329427,1
2.775237,-1.876379,-0.98383,-0.627545,-0.2311,1
-0.657069,-0.148296,1.928934,-1.545431,-0.857932,1
-0.109064,0.961493,-1.359816,-0.773875,0.151671,1
0.617164,0.840732,-1.419838,-0.264381,0.311451,1
0.048548,2.106302,-1.433428,0.569698,-0.548906,1
2.481836,-1.777355,-0.678057,-0.397408,-0.303089,1
1.806529,0.664422,-1.277144,0.689422,-0.594557,1
-0.2788,-0.445367,1.101084,0.708046,-1.116039,1
3.696662,-1.919853,-1.000817,-0.618233,-0.215298,1
-0.735875,0.061827,2.013871,-1.602633,-0.138041,1
-0.554015,1.919123,-1.546677,0.112085,1.080506,1
-0.667981,1.049648,1.165636,-1.347221,-0.61036,1
2.698856,-0.649452,-0.349635,0.205204,-0.471649,1
-0.717689,-0.691718,0.650353,1.96116,-1.316204,1
-0.204844,2.474621,-1.396056,-0.880296,0.915457,1
-0.174534,2.000033,0.261909,0.018966,-0.448823,1
2.464863,-1.818414,-0.98383,-0.612912,-0.21881,1
0.29709,1.861158,-1.342829,-0.80181,0.281602,1
1.314294,-0.557674,-0.627095,-0.336216,-0.271485,1
0.642624,1.606354,-1.364346,-0.196538,0.63628,1
0.074008,1.067762,-0.247711,-0.123373,-0.548906,1
1.012406,0.311801,-0.095958,0.422038,1.312275,1
-0.592812,-0.060141,2.120325,-1.501532,-0.138041,1
0.002477,2.22827,-1.403983,0.593643,-0.54715,1
0.179487,1.727114,-1.333769,-0.978736,1.289449,1
-0.887426,-1.155439,-0.521774,0.181259,-0.138041,1
0.341949,1.71383,-1.396056,-0.104749,0.502837,1
-0.672831,-0.818517,0.085241,-1.29534,3.315679,1
0.3274,0.198286,-1.304324,-0.694058,0.019983,1
-0.395191,-0.232829,1.338907,-1.119745,-0.599825,1
-0.414589,-0.369288,0.964053,-0.980067,-0.429509,1
-0.363668,0.922849,0.770397,0.33291,-0.138041,1
0.813573,0.212778,-1.148041,-0.656811,0.021739,1
-0.756486,0.335953,0.618643,0.242452,-0.138041,1
0.244957,1.33102,-1.294132,-0.227134,-0.422486,1
-0.777097,-0.128975,1.224525,-1.164974,-0.490963,1
0.106743,0.334746,-0.448162,-0.378785,-0.138041,1
-0.124825,-0.061349,-1.112933,-0.655481,-0.225833,1
-0.648583,0.147567,-1.212593,-0.725985,0.065635,1
1.243975,1.153502,-1.291867,-0.728645,-0.346985,1
-0.545529,0.560568,0.714905,-1.198231,-0.633186,1
2.80191,-0.868029,-0.63842,-0.619563,-0.204763,1
-0.660707,0.928887,0.257379,0.009654,-0.138041,1
0.638987,1.035156,-1.210328,-0.75126,-0.392637,1
1.846538,0.659591,-1.239772,0.890293,-0.622651,1
-0.569777,-0.731569,1.906284,-1.501532,0.552,1
-0.780734,-0.014252,0.766999,0.110755,-0.461114,1
-0.243641,-0.293209,1.600512,-1.063874,0.797817,1
1.650129,0.019561,-0.346238,0.03759,-0.548906,1
-0.075117,2.066451,-1.388128,-0.785847,0.127089,1
-0.92501,-1.224272,-0.453824,-1.099791,-0.138041,1
0.293453,1.818892,-1.386996,-0.149978,1.143715,1
-0.317597,1.491631,-1.345094,-0.119382,1.942619,1
-0.232729,2.572437,-1.403983,-0.864333,0.515128,1
3.442058,-1.864303,-0.68825,-0.639517,-0.299578,1
-0.014497,-0.522654,0.266439,-0.894929,-0.138041,1
-0.589175,0.466375,0.870056,0.318277,-0.138041,1
-0.715265,-0.177279,1.387604,0.882311,-0.138041,1
-0.567352,1.181277,0.340051,-1.351212,2.200726,1
-0.049657,-0.266642,0.15772,-0.952131,-0.425998,1
-1.664574,-0.096369,-1.656529,-0.921535,-0.397904,1
0.714156,0.643893,-1.255627,-0.695389,-0.280264,1
-0.186658,1.469894,-0.162775,1.277402,-0.77892,1
0.403781,0.969946,0.049001,1.185613,-0.785943,1
-0.654645,0.164473,2.514431,-1.530798,-0.138041,1
