A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
-2.086607,-0.894816,-0.204084,1.285908,-0.657716,-0.058097,-0.325875,1.204828,-0.994076,-0.615322,0.62584,-1.248366,0.296169,-2.176181,-1.045623,-0.458577,-1.536674,-1.421954,-1.695398,-0.692794,-0.535004,1
-2.951349,0.794435,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,1.13793,-0.755341,-0.615322,0.809243,-0.432714,0.225824,-0.559048,-0.364037,-0.458577,-1.742001,-1.349444,-1.848895,-0.177105,-2.205223,1
-2.518978,-0.05019,-0.182558,0.224222,-0.309619,-0.058097,-0.325875,1.13793,-0.516605,-0.615322,0.442437,-0.143289,-0.055554,-0.391759,0.658344,-0.458577,-1.878887,-1.494464,-1.925643,0.080739,-2.205223,1
-2.518978,-0.894816,-0.204084,0.224222,-0.657716,-0.058097,-0.325875,1.13793,-0.874709,-0.615322,0.699201,-1.064187,0.15548,-2.008892,-1.045623,-0.458577,-1.878887,-1.711993,-2.002392,-0.655959,-0.535004,1
-2.518978,0.231352,-0.182558,-0.837463,-0.309619,-0.058097,-0.325875,1.204828,-0.27787,-0.615322,0.204012,0.461872,-0.125899,0.779268,0.31755,-0.458577,-1.947329,-1.566973,-2.002392,0.191243,-2.205223,1
-2.518978,1.075977,-0.182558,1.639803,-0.309619,-0.058097,-0.325875,1.071032,0.677072,-0.615322,-0.181135,0.461872,-0.125899,0.779268,-0.023243,-0.458577,-2.084214,-1.421954,-1.848895,1.07528,-2.205223,1
-2.518978,0.231352,-0.204084,1.639803,1.082767,-0.058097,-0.325875,1.071032,1.632015,-0.615322,-1.171512,2.777272,-1.110725,4.12506,1.680724,-0.458577,-2.905525,-2.654619,-2.462882,1.554133,-2.205223,1
-2.518978,0.231352,-0.182558,1.639803,0.386574,-0.058097,-0.325875,1.13793,0.557705,-0.615322,-0.254496,2.777272,-1.110725,4.12506,0.999137,-0.458577,-1.878887,-2.074541,-2.155889,0.633262,-2.205223,1
-2.518978,-0.05019,-0.161032,0.932013,1.77896,-0.058097,3.785762,1.405522,1.990118,-0.615322,-1.501638,1.645883,-1.181069,1.615716,0.658344,-0.458577,-3.179295,-3.669755,-3.383864,0.964776,-2.205223,3
0.399526,2.765228,-0.204084,0.578117,0.73467,-0.058097,-0.325875,0.602744,1.273911,-0.615322,-1.428277,1.724817,-1.462448,1.3369,0.31755,-0.458577,1.543241,0.463298,1.758284,1.185785,1.135214,1
0.399526,3.04677,-0.204084,-0.483568,0.73467,-0.058097,-0.325875,0.669642,0.557705,-0.615322,-1.464958,1.724817,-1.462448,1.3369,0.999137,-0.458577,0.585045,0.753337,1.758284,1.00161,1.135214,1
0.399526,3.04677,-0.204084,-0.483568,1.082767,-0.058097,-0.325875,0.669642,0.557705,-0.615322,-1.428277,1.724817,-1.462448,1.3369,0.999137,0.958478,0.585045,0.535808,1.45129,1.259455,1.135214,1
0.399526,1.920603,-0.204084,0.578117,0.73467,-0.058097,-0.325875,0.602744,0.318969,-0.615322,-0.199475,1.724817,-1.462448,1.3369,0.31755,-0.458577,0.721931,0.608317,1.45129,1.480464,1.135214,1
0.399526,1.357519,-0.182558,0.224222,0.386574,-0.058097,-0.325875,0.736541,0.318969,-0.615322,-0.47458,1.014411,-0.864518,0.779268,0.31755,-0.458577,0.721931,0.608317,0.990799,1.333124,1.135214,1
0.399526,0.794435,-0.161032,0.224222,0.038477,-0.058097,-0.325875,0.669642,0.080234,-0.615322,-0.254496,1.014411,-0.864518,0.779268,-0.364037,0.958478,0.721931,0.608317,0.837302,0.891106,1.135214,1
0.399526,2.202144,-0.117979,-0.129673,-0.309619,-0.058097,-0.325875,0.602744,-0.27787,-0.615322,-0.547941,-0.590582,0.999616,0.333163,-1.045623,-0.458577,0.585045,0.680827,0.607057,-0.398115,-0.535004,1
0.399526,1.639061,-0.139506,-0.129673,-0.309619,-0.058097,-0.325875,0.669642,-0.158502,-0.615322,-0.419559,-0.590582,0.999616,0.333163,-1.045623,-0.458577,0.585045,0.680827,0.530308,-0.398115,-0.535004,1
-0.24903,0.231352,-0.139506,-0.129673,1.082767,-0.058097,1.729943,0.870337,0.915808,-0.615322,-1.336575,0.514495,-0.547967,0.221636,1.33993,-0.458577,-0.304708,-0.551838,-0.467422,0.080739,-0.535004,1
-0.24903,0.794435,-0.139506,-0.129673,0.73467,-0.058097,-0.325875,0.669642,0.79644,-0.615322,-1.281554,-0.038044,0.225824,0.2774,0.658344,0.958478,-0.304708,-0.116779,-0.313925,-0.140271,-0.535004,1
-0.24903,1.075977,-0.117979,-0.483568,-0.657716,-0.058097,-0.325875,0.40205,1.273911,-0.615322,-1.501638,-0.380092,0.542375,0.054347,-0.023243,-0.458577,-0.441593,0.390788,0.376811,0.228078,-0.535004,1
-0.24903,1.357519,-0.161032,-0.129673,0.038477,-0.058097,-0.325875,0.535846,0.677072,-0.615322,-1.061471,0.382938,-0.336933,0.2774,0.658344,-0.458577,0.858816,0.318279,0.45356,0.228078,1.135214,1
-0.24903,1.920603,-0.204084,-0.483568,-0.309619,-0.058097,-0.325875,0.468948,0.080234,-0.615322,-0.896408,0.382938,-0.336933,0.2774,0.999137,-0.458577,0.927258,0.608317,0.683805,0.043904,1.135214,1
-0.24903,1.639061,-0.204084,-0.129673,-0.309619,-0.058097,-0.325875,0.468948,0.199601,-0.615322,-0.768025,0.382938,-0.336933,0.2774,0.658344,-0.458577,0.927258,0.463298,0.45356,0.117574,1.135214,1
0.075248,0.512893,-0.182558,0.578117,0.73467,-0.058097,-0.325875,0.40205,0.557705,-0.615322,-1.336575,0.330315,-0.372105,0.11011,0.31755,-0.458577,0.379718,-0.116779,0.146566,0.375418,1.135214,1
0.075248,0.231352,-0.182558,0.578117,1.430863,-0.058097,-0.325875,0.669642,0.199601,-0.615322,-1.171512,0.198758,-0.372105,-0.168706,0.31755,-0.458577,-0.030938,-0.189289,-0.006931,0.080739,1.135214,1
0.075248,-0.05019,-0.182558,0.932013,1.082767,-0.058097,1.729943,0.803439,0.080234,-0.615322,-1.00645,0.04089,-0.372105,-0.503285,0.999137,0.958478,-0.030938,-0.551838,-0.160428,0.596427,1.135214,1
0.075248,-0.894816,-0.204084,1.639803,1.430863,-0.058097,3.785762,1.13793,0.199601,-0.615322,-0.804706,-0.011732,-0.372105,-0.614812,0.31755,-0.458577,-0.030938,-1.131915,-1.08141,1.14895,1.135214,3
0.075248,1.357519,-0.204084,1.993698,1.082767,-0.058097,-0.325875,0.870337,-0.27787,-0.615322,0.204012,1.014411,-0.477622,1.392664,1.33993,-0.458577,1.269471,0.753337,1.221044,1.885647,1.135214,1
0.075248,1.075977,-0.182558,2.347593,1.082767,-0.058097,-0.325875,1.004133,-0.158502,-0.615322,-0.676324,1.014411,-0.477622,1.392664,1.680724,-0.458577,1.269471,0.753337,1.067547,1.112115,-0.535004,1
0.075248,0.512893,-0.182558,0.932013,0.73467,-0.058097,-0.325875,0.937235,-0.158502,-0.615322,-0.419559,0.330315,-0.125899,0.500452,-0.023243,-0.458577,0.858816,0.608317,0.760554,0.007069,1.135214,1
0.075248,0.512893,-0.182558,0.932013,1.082767,-0.058097,-0.325875,0.937235,-0.27787,-0.615322,-0.401219,0.330315,-0.125899,0.500452,0.31755,-0.458577,0.311275,0.608317,0.683805,-0.066601,1.135214,1
0.075248,1.639061,-0.182558,0.578117,1.082767,-0.058097,-0.325875,0.870337,-0.27787,-0.615322,-1.409937,0.751297,-0.196244,1.281137,0.658344,-0.458577,0.927258,0.753337,0.990799,0.706931,-0.535004,1
0.075248,1.357519,-0.161032,1.285908,1.082767,-0.058097,-0.325875,0.803439,-0.27787,-0.615322,-1.501638,0.751297,-0.196244,1.281137,0.31755,-0.458577,0.927258,0.753337,1.067547,0.927941,-0.535004,1
0.075248,1.639061,-0.204084,1.993698,1.082767,-0.058097,-0.325875,0.669642,-0.158502,-0.615322,-1.501638,0.80392,-0.266588,1.281137,-0.364037,-0.458577,0.927258,0.970866,1.297793,1.038445,1.135214,1
0.075248,2.202144,-0.182558,1.285908,1.082767,-0.058097,-0.325875,0.535846,0.199601,-0.615322,-1.501638,0.80392,-0.266588,1.281137,0.31755,-0.458577,0.927258,1.043376,1.45129,1.112115,1.135214,1
0.075248,0.231352,-0.182558,-1.191358,0.73467,-0.058097,5.841581,0.870337,0.318969,-0.615322,-1.501638,1.119656,-0.794173,1.113848,0.999137,-0.458577,-3.31618,-1.204425,-1.925643,6.490006,-2.205223,3
-1.438051,-0.331732,-0.204084,-1.191358,2.475153,-0.058097,-0.325875,0.669642,-0.039134,-0.615322,-0.126114,0.198758,-0.512795,-0.391759,-0.023243,-0.458577,-1.673559,-1.421954,-1.465152,0.228078,-0.535004,1
-1.438051,-0.05019,-0.204084,-1.191358,2.475153,-0.058097,-0.325875,0.669642,0.199601,-0.615322,-0.034412,0.198758,-0.512795,-0.391759,0.31755,0.958478,-1.673559,-1.421954,-1.465152,0.338583,-0.535004,1
-1.438051,-0.894816,-0.204084,-0.129673,3.519442,-0.058097,-0.325875,0.803439,0.318969,-0.615322,0.479117,0.330315,-0.864518,-0.670575,-0.023243,0.958478,-2.221099,-2.074541,-2.386134,0.449087,-0.535004,3
-1.438051,-0.894816,-0.204084,0.224222,2.475153,-0.058097,1.729943,1.004133,0.199601,-0.615322,0.112311,0.382938,-0.864518,-0.559048,0.31755,0.958478,-3.521508,-2.36458,-2.846625,1.664638,-2.205223,3
-1.438051,-0.894816,-0.204084,0.224222,1.430863,-0.058097,1.729943,1.004133,0.199601,-0.615322,0.204012,0.382938,-0.864518,-0.559048,-0.023243,0.958478,-3.521508,-2.43709,-3.07687,1.664638,-2.205223,3
-1.438051,-0.894816,-0.204084,-0.483568,1.430863,-0.058097,3.785762,1.004133,-0.039134,-0.615322,0.222353,0.330315,-0.864518,-0.670575,0.658344,0.958478,-3.521508,-2.43709,-2.846625,1.369959,-0.535004,3
-1.438051,-0.894816,-0.204084,-0.837463,2.127056,-0.058097,3.785762,1.13793,-0.039134,-0.615322,-1.501638,0.172447,-0.864518,-1.005154,1.33993,-0.458577,-3.521508,-2.654619,-2.923373,0.706931,-0.535004,3
-1.438051,-0.894816,-0.204084,0.224222,2.475153,-0.058097,3.785762,1.13793,0.438337,-0.615322,-1.501638,1.067033,-1.075552,0.556216,2.021517,0.958478,-3.521508,-3.017167,-2.846625,0.854271,-2.205223,3
-1.329958,0.231352,-0.161032,-0.129673,1.430863,-0.058097,-0.325875,0.736541,0.438337,-0.615322,0.038949,0.672363,-0.934863,-0.05718,0.658344,0.958478,-1.057576,-1.421954,-1.388404,0.449087,-0.535004,1
-1.329958,0.794435,-0.161032,-0.129673,0.038477,-0.058097,-0.325875,0.602744,0.080234,-0.615322,0.754222,0.22507,-0.125899,0.2774,-0.364037,-0.458577,-0.920691,-0.624347,-0.851164,0.007069,-0.535004,1
-1.329958,0.231352,-0.161032,-0.837463,1.082767,-0.058097,-0.325875,0.602744,0.318969,-0.615322,0.992647,0.751297,-0.829346,0.2774,0.31755,0.958478,-0.920691,-0.986896,-1.08141,0.338583,-0.535004,1
-1.329958,0.512893,-0.139506,0.224222,0.73467,-0.058097,-0.325875,0.535846,0.557705,-0.615322,0.442437,0.751297,-0.829346,0.2774,1.680724,0.958478,-0.920691,-0.914386,-0.927913,0.522757,-0.535004,1
-1.329958,0.231352,-0.139506,0.578117,2.475153,-0.058097,-0.325875,0.736541,0.557705,-0.615322,-1.061471,0.961788,-1.110725,0.2774,1.33993,-0.458577,-1.605116,-1.566973,-1.388404,1.333124,-0.535004,1
-1.329958,-0.894816,-0.182558,-0.483568,3.171346,17.586702,-0.325875,1.338624,0.915808,-0.615322,-1.501638,0.830231,-1.356931,-0.391759,-0.023243,0.958478,-4.821917,-3.887284,-3.921104,2.58551,-2.205223,3
-1.329958,-0.894816,-0.204084,-0.129673,2.475153,17.586702,-0.325875,1.539319,0.677072,-0.615322,-1.501638,0.830231,-1.356931,-0.391759,0.658344,2.375533,-4.821917,-4.249832,-4.535091,1.811978,-2.205223,3
1.048083,1.357519,-0.204084,-0.483568,0.038477,-0.058097,-0.325875,0.870337,0.79644,-0.615322,-0.841387,0.22507,0.260997,0.890795,1.680724,-0.458577,0.585045,0.680827,0.990799,-0.029766,-0.535004,1
1.048083,1.357519,-0.204084,-0.837463,-0.657716,-0.058097,-0.325875,0.870337,1.035176,-0.615322,-0.786366,0.22507,0.260997,0.890795,1.33993,-0.458577,0.858816,-0.189289,1.144296,-0.177105,-0.535004,1
1.048083,-0.894816,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,1.338624,-1.113444,-0.240379,0.259033,-1.169432,1.386511,-0.280232,-1.045623,-0.458577,0.44816,0.680827,0.530308,-0.655959,-0.535004,1
1.048083,-0.894816,-0.204084,-1.191358,-0.657716,-0.058097,-0.325875,1.405522,-1.232812,-0.30287,0.222353,-1.169432,1.386511,-0.280232,-1.045623,-0.458577,0.44816,0.680827,0.530308,-0.655959,-0.535004,1
1.048083,-0.894816,-0.204084,-1.191358,-0.657716,-0.058097,-0.325875,1.405522,-1.232812,-0.240379,0.259033,-1.143121,1.351339,-0.280232,-1.045623,-0.458577,0.44816,0.680827,0.607057,-0.655959,-0.535004,1
1.048083,-0.894816,-0.204084,-1.191358,-0.657716,-0.058097,-0.325875,1.472421,-1.232812,-0.240379,0.222353,-1.143121,1.351339,-0.280232,-1.045623,-0.458577,0.516603,0.680827,0.607057,-0.655959,-0.535004,1
1.048083,-0.894816,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,1.338624,-1.232812,-0.36536,0.424096,-1.195744,1.386511,-0.335996,-1.045623,-0.458577,0.585045,0.753337,0.683805,-0.655959,-0.535004,1
0.615712,2.483686,-0.182558,0.578117,-0.657716,-0.058097,-0.325875,0.40205,0.080234,-0.615322,1.817962,0.988099,0.085135,2.229112,0.31755,-0.458577,0.44816,1.333414,1.067547,1.038445,-0.535004,1
0.615712,1.639061,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,0.468948,-0.397238,-0.615322,1.817962,0.382938,0.085135,0.946558,0.31755,-0.458577,0.721931,0.898356,0.760554,-0.250775,-0.535004,1
0.615712,1.639061,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,0.468948,-0.397238,-0.615322,1.964684,0.593429,0.085135,1.392664,0.658344,-0.458577,0.44816,1.115885,0.914051,0.228078,-0.535004,1
0.831897,0.794435,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,0.736541,-0.039134,-0.615322,-0.45624,0.198758,0.01479,0.444689,0.658344,0.958478,0.311275,0.535808,0.683805,-0.398115,-0.535004,1
0.723805,-0.894816,-0.182558,-0.483568,1.77896,-0.058097,-0.325875,1.004133,-0.158502,-0.615322,-0.786366,0.593429,-0.970035,-0.280232,0.31755,2.375533,0.311275,0.10075,0.45356,0.264913,1.135214,1
0.723805,-0.894816,-0.161032,-0.837463,2.127056,-0.058097,-0.325875,0.937235,0.080234,-0.615322,-0.621303,0.672363,-1.075552,-0.280232,0.658344,-0.458577,0.311275,-0.116779,0.376811,0.375418,1.135214,1
0.723805,-0.894816,-0.182558,-0.837463,2.127056,-0.058097,-0.325875,0.870337,-0.039134,-0.615322,-0.786366,0.61974,-1.005208,-0.280232,0.999137,0.958478,0.311275,-0.04427,0.376811,0.301748,1.135214,1
0.723805,-0.894816,-0.161032,-0.837463,2.127056,-0.058097,-0.325875,0.870337,0.080234,-0.615322,-0.639643,0.672363,-1.075552,-0.280232,1.33993,0.958478,0.311275,-0.116779,0.376811,0.375418,1.135214,1
0.723805,-0.894816,-0.182558,-0.483568,1.77896,-0.058097,-0.325875,0.937235,0.080234,-0.615322,0.332395,0.909165,-1.075552,0.221636,1.33993,-0.458577,0.311275,-0.696857,0.376811,0.154408,1.135214,1
0.399526,-0.894816,-0.117979,-0.837463,1.77896,-0.058097,-0.325875,0.803439,0.557705,-0.615322,0.07563,0.830231,-1.462448,-0.559048,2.021517,0.958478,0.311275,-0.841876,0.223314,0.596427,1.135214,1
0.399526,-0.331732,-0.117979,0.932013,1.430863,-0.058097,-0.325875,0.736541,0.677072,-0.615322,-0.786366,1.014411,-1.462448,-0.168706,1.33993,2.375533,0.105948,-0.189289,0.146566,0.338583,1.135214,1
0.399526,-0.894816,-0.182558,0.932013,0.73467,-0.058097,-0.325875,0.803439,0.557705,-0.615322,-0.327857,0.830231,-1.04038,0.11011,0.31755,0.958478,0.105948,-0.116779,0.146566,-0.21394,1.135214,1
0.507619,1.639061,-0.204084,1.285908,-0.309619,-0.058097,-0.325875,0.268253,-0.158502,-0.615322,-0.933088,0.724986,-0.723829,0.388926,1.680724,-0.458577,0.721931,0.753337,0.760554,-0.177105,1.135214,1
0.507619,3.891395,-0.204084,-0.129673,-0.657716,-0.058097,-0.325875,0.268253,-0.516605,-0.615322,-1.464958,-0.564271,0.999616,0.388926,-0.023243,-0.458577,0.653488,1.043376,0.914051,-0.508619,-0.535004,1
0.507619,3.04677,-0.204084,-0.483568,-0.309619,-0.058097,-0.325875,0.201355,-0.039134,-0.615322,-1.153172,0.435561,-0.336933,0.388926,0.31755,0.958478,0.653488,0.825847,0.760554,-0.28761,1.135214,1
0.507619,3.328312,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,0.201355,-0.397238,-0.615322,-1.098151,0.04089,0.190652,0.388926,0.31755,0.958478,0.653488,0.898356,0.760554,-0.434949,1.135214,1
0.507619,1.357519,-0.204084,-1.545253,0.386574,-0.058097,-0.325875,0.134457,0.318969,-0.615322,-0.639643,0.567118,-0.477622,0.444689,-0.023243,0.958478,0.311275,0.535808,0.530308,0.080739,1.135214,1
0.507619,0.794435,-0.161032,-0.837463,1.082767,-0.058097,-0.325875,0.201355,0.438337,-0.615322,-0.47458,0.830231,-0.829346,0.444689,0.658344,-0.458577,0.311275,0.318279,0.45356,0.264913,1.135214,1
0.507619,-0.331732,-0.161032,-0.129673,2.475153,-0.058097,-0.325875,0.268253,1.393279,-0.615322,-0.547941,1.093345,-1.181069,0.444689,-0.023243,-0.458577,0.037505,-0.406818,-0.006931,1.00161,1.135214,1
0.507619,-0.05019,-0.139506,0.224222,2.475153,-0.058097,-0.325875,0.201355,1.273911,-0.615322,-0.401219,0.830231,-0.829346,0.444689,0.658344,-0.458577,0.037505,-0.189289,-0.006931,0.412253,1.135214,1
0.507619,-0.613274,-0.139506,0.578117,2.823249,-0.058097,-0.325875,0.335152,1.512647,-0.615322,-1.061471,0.882854,-1.181069,-0.001416,-0.023243,-0.458577,-0.167823,-0.769367,-0.237177,1.07528,1.135214,1
0.507619,-0.894816,-0.161032,1.993698,3.519442,-0.058097,3.785762,0.736541,1.393279,-0.615322,-1.281554,0.935477,-1.356931,-0.168706,1.33993,0.958478,-1.399789,-2.29207,-1.465152,2.106657,-0.535004,3
0.831897,0.512893,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,0.736541,-0.994076,-0.615322,-0.071093,-0.880007,1.316167,0.221636,-1.386417,-0.458577,1.064143,1.333414,1.221044,-0.619124,-0.535004,1
0.831897,0.512893,-0.204084,1.285908,-0.309619,-0.058097,-0.325875,0.669642,-0.755341,-0.552831,-0.016072,-0.038044,0.296169,0.388926,-0.023243,-0.458577,1.543241,1.260905,1.374541,-0.21394,1.135214,1
0.615712,1.639061,-0.182558,1.639803,1.430863,-0.058097,-0.325875,0.40205,0.318969,-0.240379,-0.217815,0.672363,-0.618312,0.444689,-0.023243,-0.458577,1.406356,0.390788,0.607057,1.554133,1.135214,1
-0.357123,-0.613274,-0.204084,2.701488,3.867539,-0.058097,-0.325875,1.004133,0.79644,-0.615322,-1.501638,1.488015,-1.532793,0.723505,0.999137,-0.458577,-5.301014,-2.872148,-2.002392,9.215786,-0.535004,3
-0.357123,-0.613274,-0.182558,2.701488,2.823249,-0.058097,1.729943,1.004133,1.035176,-0.615322,-1.501638,2.382602,-1.532793,2.619454,1.680724,-0.458577,-5.301014,-3.307206,-1.925643,8.515924,-0.535004,3
-0.357123,-0.331732,-0.161032,1.639803,2.475153,-0.058097,3.785762,1.071032,1.154543,-0.615322,-1.501638,2.382602,-1.532793,2.619454,0.31755,-0.458577,-5.301014,-3.379716,-1.925643,8.663263,-2.205223,3
0.723805,-0.331732,-0.182558,0.932013,1.082767,-0.058097,-0.325875,1.13793,-0.158502,-0.615322,-0.309517,-0.116978,0.049963,-0.168706,0.31755,-0.458577,0.379718,-0.04427,0.223314,0.080739,1.135214,1
0.723805,-0.05019,-0.182558,0.932013,1.082767,-0.058097,-0.325875,1.071032,0.199601,-0.615322,-0.181135,2.172111,-0.653484,3.567428,1.680724,-0.458577,0.311275,-1.059406,0.300063,0.117574,-0.535004,1
-0.032845,-0.894816,-0.117979,0.578117,0.73467,-0.058097,-0.325875,0.870337,1.393279,-0.615322,-1.501638,-0.143289,-0.372105,-0.893628,-0.70483,-0.458577,-0.441593,-0.914386,-0.620919,-0.177105,1.135214,1
-0.032845,-0.894816,-0.139506,1.639803,0.386574,-0.058097,-0.325875,1.071032,1.035176,-0.615322,-1.409937,-0.906319,0.331341,-1.395496,-1.045623,-0.458577,-0.304708,-0.769367,-0.620919,-0.398115,1.135214,1
-0.032845,-0.894816,-0.182558,0.578117,0.386574,-0.058097,5.841581,0.870337,1.035176,-0.615322,-0.584622,0.909165,-1.181069,0.054347,0.31755,-0.458577,-2.563312,-2.219561,-2.309385,1.22262,-0.535004,3
-0.032845,-0.613274,-0.204084,1.639803,0.386574,-0.058097,5.841581,0.937235,1.512647,-0.615322,-1.501638,1.619572,-1.462448,1.113848,0.999137,-0.458577,-0.852248,-2.799638,-2.769876,3.285372,-0.535004,3
-0.032845,-0.613274,-0.204084,1.993698,0.73467,-0.058097,3.785762,0.937235,1.632015,-0.615322,-1.501638,1.619572,-1.462448,1.113848,0.31755,-0.458577,-0.852248,-2.799638,-2.155889,3.101198,-0.535004,3
0.507619,1.920603,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,0.669642,-0.635973,-0.615322,-0.804706,-0.511648,1.175477,0.779268,-0.364037,-0.458577,0.790373,1.115885,0.914051,-0.324445,-0.535004,1
0.507619,0.794435,-0.204084,-0.129673,-0.657716,-0.058097,-0.325875,0.870337,-0.755341,-0.615322,-0.089433,-0.722139,1.105133,0.221636,-1.045623,-0.458577,0.721931,0.753337,0.607057,-0.471784,-0.535004,1
0.507619,0.794435,-0.161032,-0.483568,-0.657716,-0.058097,-0.325875,0.870337,-0.635973,-0.615322,-0.144454,-0.722139,1.105133,0.221636,-1.045623,-0.458577,0.721931,0.680827,0.683805,-0.471784,-0.535004,1
0.183341,1.075977,-0.161032,0.578117,-0.657716,-0.058097,-0.325875,0.870337,-0.397238,-0.615322,-0.547941,-0.801073,1.034788,-0.05718,-1.386417,-0.458577,0.721931,0.535808,0.530308,-0.434949,-0.535004,1
0.183341,-0.331732,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,1.13793,-0.874709,-0.615322,0.369075,-0.774762,0.894099,-0.224469,-0.364037,-0.458577,0.653488,0.463298,0.376811,-0.434949,-0.535004,1
0.183341,1.075977,-0.204084,0.224222,-0.657716,-0.058097,-0.325875,0.736541,-0.635973,-0.615322,-0.236156,-0.53796,0.964443,0.388926,-0.70483,-0.458577,0.721931,0.825847,0.683805,-0.398115,-0.535004,1
-0.897587,-0.894816,-0.204084,0.932013,2.127056,-0.058097,-0.325875,1.004133,0.438337,-0.615322,-1.281554,0.067202,-0.899691,-1.28397,1.680724,-0.458577,-0.646921,-1.276935,-0.927913,0.375418,1.135214,1
-0.897587,-0.894816,-0.182558,1.639803,2.475153,-0.058097,-0.325875,1.071032,0.318969,-0.615322,-1.189853,-0.011732,-0.899691,-1.45126,-0.023243,-0.458577,-0.510035,-1.349444,-1.08141,0.485922,1.135214,1
-0.897587,0.231352,-0.182558,0.578117,2.475153,-0.058097,-0.325875,0.937235,-0.158502,-0.615322,-0.236156,0.672363,-0.899691,-0.001416,0.31755,0.958478,-1.878887,-1.204425,-1.465152,0.412253,-0.535004,1
-0.897587,-0.894816,-0.204084,1.639803,1.430863,-0.058097,1.729943,1.204828,-0.397238,-0.615322,-0.47458,0.304004,-1.04038,-1.005154,0.658344,2.375533,-1.468231,-1.784503,-1.772146,-0.36128,-0.535004,1
-0.897587,-0.894816,-0.204084,1.993698,1.082767,-0.058097,1.729943,1.204828,-0.158502,-0.615322,-0.346198,-0.011732,-0.618312,-1.005154,-0.364037,-0.458577,-1.468231,-1.711993,-1.848895,-0.398115,-0.535004,1
-0.897587,-0.894816,-0.204084,1.285908,3.171346,-0.058097,-0.325875,1.204828,-0.039134,-0.615322,-1.189853,0.514495,-1.005208,-0.503285,0.31755,-0.458577,-1.810444,-1.711993,-1.925643,-0.434949,-0.535004,1
-0.465216,-0.894816,-0.182558,0.578117,2.127056,-0.058097,3.785762,1.204828,1.751382,-0.615322,-1.501638,0.80392,-1.532793,-0.726338,0.999137,2.375533,-2.221099,-3.524735,-2.002392,-0.21394,-0.535004,3
-0.465216,-0.894816,-0.182558,0.224222,2.127056,-0.058097,3.785762,1.204828,1.87075,-0.615322,-1.501638,0.80392,-1.532793,-0.726338,0.658344,2.375533,-2.221099,-3.669755,-2.07914,-0.250775,-0.535004,3
-0.573309,-0.894816,-0.161032,0.932013,1.082767,-0.058097,3.785762,1.204828,1.512647,-0.615322,-1.501638,1.540638,-1.075552,1.559953,0.658344,-0.458577,-2.357985,-3.089677,-1.848895,0.338583,-0.535004,3
-0.573309,-0.894816,-0.053401,0.932013,1.77896,-0.058097,-0.325875,1.204828,0.79644,-0.615322,-1.299895,0.356627,-0.231416,0.388926,-0.364037,0.958478,-0.578478,-1.131915,-0.851164,-0.21394,-0.535004,1
-0.573309,-0.894816,-0.074927,1.639803,2.475153,-0.058097,-0.325875,1.071032,1.393279,-0.615322,-1.281554,0.961788,-1.04038,0.388926,-0.023243,0.958478,-0.578478,-1.421954,-0.774416,-0.066601,-0.535004,1
-0.681401,-0.05019,-0.139506,0.932013,-0.657716,-0.058097,-0.325875,1.204828,-0.158502,2.134255,-0.951429,-1.169432,0.929271,-1.005154,-0.70483,-0.458577,-0.783806,-0.624347,-0.774416,-0.655959,-2.205223,1
-0.681401,-0.894816,-0.182558,0.578117,-0.657716,-0.058097,-0.325875,1.004133,-0.755341,3.384063,-0.749685,-1.327301,0.929271,-1.339733,-1.045623,-0.458577,-0.920691,-0.696857,-0.927913,-0.655959,-2.205223,1
-0.681401,-0.894816,-0.182558,0.578117,-0.657716,-0.058097,-0.325875,0.870337,-0.755341,3.134101,-0.749685,-1.327301,0.929271,-1.339733,-0.70483,-0.458577,-1.057576,-0.769367,-1.004661,-0.655959,-2.205223,1
-0.681401,-0.894816,-0.182558,0.578117,-0.657716,-0.058097,-0.325875,0.870337,-0.874709,3.196592,-0.731345,-1.327301,0.929271,-1.339733,-0.70483,-0.458577,-0.989133,-0.769367,-1.004661,-0.692794,-2.205223,1
-0.681401,-0.894816,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,1.204828,-1.113444,3.571534,-0.713004,-1.537791,0.894099,-1.841602,-1.045623,-0.458577,-0.989133,-0.769367,-1.004661,-0.692794,-0.535004,1
-0.681401,-0.894816,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,1.539319,-1.113444,3.321573,-0.749685,-1.379923,0.894099,-1.507023,-0.70483,-0.458577,-0.989133,-0.696857,-0.927913,-0.655959,-0.535004,1
-0.681401,-0.894816,-0.182558,0.578117,-0.657716,-0.058097,-0.325875,1.606217,-0.516605,2.634178,-0.804706,-1.379923,0.894099,-1.507023,-0.70483,-0.458577,-0.578478,-0.696857,-0.774416,-0.655959,-0.535004,1
